pkg_amount,create_date,status,price,edi,etc_class,firm,account_id,name_as,by_id,name,code,narcotic_class,purchase_standard,base_amount,modify_date,standard_unit
60,2016-11-22 10:51:56.356575+00:00,사용중,716,654100150,일반,UCB,1,케프라정 500mg,1,케프라정500mg(레비티라세탐),TKEPR,0,500mg/60T(PTP),0,2016-12-04 05:58:16.785088+00:00,TAB
10,2016-11-22 10:51:55.940253+00:00,사용중,0,654100170,일반,UCB,1,케프라주,1,케프라주사(레비티라세탐),7KPR,0,10V,0,2016-12-04 05:58:16.284846+00:00,VIAL
30,2016-11-22 10:51:56.268009+00:00,사용중,227,652101250,일반,한독약품,1,코다론정,1,코다론정(염산아미오다론),7CORDA,0,30T,0,2016-12-04 05:58:16.682809+00:00,TAB
6,2016-11-22 10:51:56.183608+00:00,사용중,2017,652000451,일반,사노피-아벤티스코리아,1,코다론주,1,코다론주사(염산아미오다론),7CDROX,0,3 ml/6A,0,2016-12-04 05:58:16.582461+00:00,AMP
1000,2016-11-22 10:51:55.795094+00:00,사용중,30,645900990,일반,동광제약,1,코데농정,1,코데농정,TCOD,0,1000T,0,2016-12-04 05:58:15.956999+00:00,TAB
1,2016-11-22 10:51:55.786873+00:00,사용중,13,670301363,일반,코오롱제약,1,코미시럽 1000mL,1,코미시럽 (1000mL),3COMIX,0,1000ml,0,2016-12-04 05:58:15.941248+00:00,BTL
300,2016-11-22 10:51:56.216859+00:00,사용중,485,642505260,일반,동아에스티,1,코자르탄정 50mg,1,코자르탄정50mg(로사르탄칼륨),COZA50,0,300T,0,2016-12-04 05:58:16.618245+00:00,TAB
50,2016-11-22 10:51:56.428331+00:00,사용중,1034,655601681,일반,한올바이오파마,1,코티소루주,1,코티소루주(호박산히드로코르티손나트륨),7CORX,0,50V,0,2016-12-04 05:58:16.917866+00:00,VIAL
100,2016-11-22 10:51:56.287043+00:00,사용중,426,651903250,일반,명인제약,1,코팩사엑스알서방캡슐 37.5mg,1,코팩사엑스알서방캡슐37.5mg(벤라팍신염산염),TCOF,0,37.5mg/100C,0,2016-12-04 05:58:16.709237+00:00,CAP
100,2016-11-22 10:51:55.803084+00:00,사용중,601,651901950,일반,명인제약,1,코팩사엑스알서방캡슐 75mg,1,코팩사엑스알서방캡슐75mg(벤라팍신염산염),TCOF75,0,100C,0,2016-12-04 05:58:15.975559+00:00,CAP
12,2016-11-22 10:51:55.978866+00:00,사용중,200,642102282,일반,유한양행,1,코푸시럽 20mL,1,코푸시럽 20mL,SCOUX,0,12stick,0,2016-12-04 05:58:16.339435+00:00,PACK
1,2016-11-22 10:51:56.366354+00:00,사용중,10,642102281,일반,유한양행,1,코푸시럽 500mL,1,코푸시럽 (500mL),SCOU1X,0,500ml,0,2016-12-04 05:58:16.793526+00:00,BTL
1,2016-11-22 10:51:56.881045+00:00,사용중,0,642102290,일반,유한양행,1,코푸시럽에스 500ml,1,코푸시럽에스,COSY,0,통,0,2016-12-04 05:58:17.104552+00:00,BTL
56,2016-11-22 10:51:56.882172+00:00,사용중,1228,646901020,일반,한국얀센,1,콘서타OROS서방정 18mg,1,콘서타OROS서방정18mg(염산메칠페니데이트),TCONC18,2,56T,0,2016-12-04 05:58:15.884833+00:00,TAB
56,2016-11-22 10:51:56.883395+00:00,사용중,1585,646901040,일반,한국얀센,1,콘서타OROS서방정 27mg,1,콘서타OROS서방정27mg(염산메칠페니데이트),TCONC27,2,56T,0,2016-12-04 05:58:15.886680+00:00,TAB
100,2016-11-22 10:51:55.868413+00:00,사용중,75,644304080,일반,한국유나이티드제약,1,콜킨정,1,콜킨정(콜키신),TCOLK,0,100T,0,2016-12-04 05:58:16.077908+00:00,TAB
4,2016-11-22 10:51:55.984560+00:00,사용중,29348,678900450,영양수액,중외제약,1,콤비플렉스리피드주 1450ml,1,콤비플렉스리피드주1450ml,FCOMF15,0,1450 ml/백,0,2016-12-04 05:58:16.344777+00:00,BAG
4,2016-11-22 10:51:55.982897+00:00,사용중,29717,678900470,영양수액,중외제약,1,콤비플렉스리피드페리주 1440ml,1,콤비플렉스리피드페리주1440ml,FCOMF14,0,1440ml/백,0,2016-12-04 05:58:16.343456+00:00,BAG
30,2016-11-22 10:51:56.269142+00:00,사용중,1104,653601070,일반,한국노바티스,1,콤탄정 200mg,1,콤탄정200mg(엔타카폰),TCOMT,0,30T,0,2016-12-04 05:58:16.684287+00:00,TAB
30,2016-11-22 10:51:56.033862+00:00,사용중,132,661700390,일반,한국머크,1,콩코르정 2.5mg,1,콩코르정2.5mg(비소프롤롤푸마르산염),TCCR,0,2.5mg/30T,0,2016-12-04 05:58:16.397517+00:00,TAB
100,2016-11-22 10:51:56.463175+00:00,사용중,222,661700400,일반,한국머크,1,콩코르정 5mg,1,콩코르정5mg(비소프롤롤푸마르산염),CC5,0,5mg/100T,0,2016-12-04 05:58:16.948684+00:00,TAB
500,2016-11-22 10:51:56.387787+00:00,사용중,30,657801900,일반,하나제약,1,쿠파린정 2mg,1,쿠파린정2mg(와파린나트륨),TKFR,0,500T,0,2016-12-04 05:58:16.824690+00:00,TAB
100,2016-11-22 10:51:56.884682+00:00,사용중,72,657801910,일반,하나제약,1,쿠파린정 5mg,1,쿠파린정(와파린나트륨),TKFR5,0,100T,0,2016-12-04 05:58:16.079290+00:00,TAB
28,2016-11-22 10:51:56.157071+00:00,사용중,9046,650102430,일반,태준제약,1,쿨프렙산,1,쿨프렙산,8CPL,0,2ℓ/28통,0,2016-12-04 05:58:16.560598+00:00,BTL
1,2016-11-22 10:51:56.454611+00:00,사용중,2545,645301734,일반,한림제약,1,퀴노비드안연고 5g,1,퀴노비드안연고(오플록사신) 5g,3QUIX,0,5g,0,2016-12-04 05:58:16.941359+00:00,BTL
10,2016-11-22 10:51:56.045193+00:00,사용중,12005,648503291,일반,신풍제약,1,큐프론주 200mL,1,큐프론주(백)200mL(시프로플록사신),7QUR400X,0,200ml,0,2016-12-04 05:58:16.411382+00:00,BAG
1,2016-11-22 10:51:56.421796+00:00,사용중,50,648503321,일반,신풍제약,1,크라목신건조시럽 4:1 50mL,1,크라목신건조시럽(4:1) (50mL),SCRMX,0,50ml,0,2016-12-04 05:58:16.893430+00:00,BTL
1,2016-11-22 10:51:56.422977+00:00,사용중,77,648503331,일반,신풍제약,1,크라목신듀오건조시럽 7:1 50mL,1,크라목신듀오건조시럽(7:1) (50mL),CLAMOSYX,0,50ml,0,2016-12-04 05:58:16.894828+00:00,BTL
30,2016-11-22 10:51:56.270197+00:00,사용중,293,648503350,일반,신풍제약,1,크라목신정 375mg,1,크라목신정_(375mg),TCLAM,0,30T,0,2016-12-04 05:58:16.685724+00:00,TAB
10,2016-11-22 10:51:55.943015+00:00,사용중,2732,648503390,일반,신풍제약,1,크라목신주 1.2g,1,크라목신주1.2g,7CLA1,0,10V,0,2016-12-04 05:58:16.286328+00:00,VIAL
2,2016-11-22 10:51:56.176115+00:00,사용중,5411,652000471,일반,사노피-아벤티스코리아,1,크렉산주 4000IU/0.4mL,1,크렉산주0.4mL(에녹사파린나트륨),7CREC40X,0,2관,0,2016-12-04 05:58:16.545707+00:00,SYR
2,2016-11-22 10:51:56.177927+00:00,사용중,6344,652000481,일반,사노피-아벤티스코리아,1,크렉산주 6000IU/0.6mL,1,크렉산주0.6mL(에녹사파린나트륨),7CREC60X,0,2관,0,2016-12-04 05:58:16.554667+00:00,SYR
2,2016-11-22 10:51:56.179617+00:00,사용중,7542,652000491,일반,사노피-아벤티스코리아,1,크렉산주 8000IU/0.8mL,1,크렉산주0.8mL(에녹사파린나트륨),7CREC80X,0,2관,0,2016-12-04 05:58:16.556289+00:00,SYR
1,2016-11-22 10:51:55.822620+00:00,사용중,100,643502671,일반,한미약품,1,클래리건조시럽 125mg/5mL 100mL,1,클래리건조시럽125mg/5mL(클래리트로마이신) (100mL),SCLRX,0,100ml,0,2016-12-04 05:58:16.003650+00:00,BTL
1000,2016-11-22 10:51:55.796229+00:00,사용중,70,651900780,일반,명인제약,1,클로르프로마진염산염정 50mg,1,명인클로르프로마진염산염정50mg,TCLO,0,1000T,0,2016-12-04 05:58:15.958425+00:00,TAB
10,2016-11-22 10:51:55.944557+00:00,사용중,7281,651902021,일반,명인제약,1,클로바주,1,클로바주(아시클로버),7CLVX,0,10V,0,2016-12-04 05:58:16.287854+00:00,VIAL
1,2016-11-22 10:51:56.885823+00:00,사용중,378102,668500021,일반,이수앱지스,1,클로티냅주 10mg,1,클로티냅주 10mg(압식시맙),7CLTX,0,V,0,2016-12-04 05:58:17.172710+00:00,VIAL
1,2016-11-22 10:51:56.887041+00:00,사용중,17183,646601031,일반,한미약품,1,클리노레익주 20% 250mL,1,클리노레익20%주사250mL(백),7CLNX,0,백,0,2016-12-04 05:58:17.073542+00:00,AMP
50,2016-11-22 10:51:56.888457+00:00,사용중,11744,644904001,일반,중외제약,1,키산본에스주,1,키산본에스주사액(오자그렐나트륨),7KXBSX,0,50A,0,2016-12-04 05:58:16.866774+00:00,AMP
10,2016-11-22 10:51:55.778391+00:00,사용중,31495,672900210,일반,대웅제약,1,타고닌키트주,1,타고닌키트주(테이코푸라닌),7TAGO,0,1 키트,0,2016-12-04 05:58:15.930779+00:00,KIT
500,2016-11-22 10:51:56.316691+00:00,사용중,122,644501120,일반,유유제약,1,타나민정 40mg,1,타나민정(은행엽엑스),TNM4,0,40mg/500T,0,2016-12-04 05:58:16.737492+00:00,TAB
500,2016-11-22 10:51:56.529921+00:00,사용중,182,644501140,일반,유유제약,1,타나민정 80mg,1,타나민정80mg(은행엽엑스),TNM8,0,80mg/500T,0,2016-12-04 05:58:17.030218+00:00,TAB
10,2016-11-22 10:51:55.891960+00:00,사용중,1612,644501151,일반,유유제약,1,타나민주,1,타나민주(은행엽엑스),7TNMX,0,10A,0,2016-12-04 05:58:16.151304+00:00,AMP
50,2016-11-22 10:51:56.407521+00:00,사용중,290,648102091,일반,경동제약,1,타론주,1,타론주(티로프라미드염산염),7TARX,0,50A,0,2016-12-04 05:58:16.868207+00:00,AMP
100,2016-11-22 10:51:56.889806+00:00,사용중,2722,643502740,일반,한미약품,1,타리무스캡슐 1mg,1,타리무스캡슐1mg(타크로리무스수화물),TTARI,0,100C,0,2016-12-04 05:58:15.976977+00:00,CAP
1,2016-11-22 10:51:56.469052+00:00,사용중,2415,645401911,일반,한국다이이찌산쿄,1,타리비드이용액 5mL,1,타리비드이용액(오플록사신) 5mL,3TRVX,0,5ml,0,2016-12-04 05:58:16.956148+00:00,BTL
100,2016-11-22 10:51:56.891213+00:00,사용중,316,641800860,일반,광동제약,1,타목시펜정 20mg,1,광동타목시펜정20mg,TTA20,0,100T,0,2016-12-04 05:58:16.080723+00:00,PEN
10,2016-11-22 10:51:56.893266+00:00,사용중,2586,645000460,일반,종근당,1,타미플루캅셀 75mg,1,타미플루캅셀75mg(오셀타미비르인산염),TMFCA,0,10C,0,2016-12-04 05:58:16.160994+00:00,CAP
10,2016-11-22 10:51:56.895066+00:00,사용중,1594,645000730,일반,종근당,1,타미플루캡슐 30mg,1,타미플루캡슐30mg(인산오셀타미비르),TTAMIF30,0,10C,0,2016-12-04 05:58:16.162369+00:00,CAP
10,2016-11-22 10:51:56.897046+00:00,사용중,1993,645000740,일반,종근당,1,타미플루캡슐 45mg,1,타미플루캡슐45mg(인산오셀타미비르),7TAMI45,0,10C,0,2016-12-04 05:58:16.163798+00:00,CAP
50,2016-11-22 10:51:56.065145+00:00,사용중,700,657801951,일반,하나제약,1,타비눌주,1,타비눌주사(글리코피롤레이트),7TABX,0,200㎍/50A,0,2016-12-04 05:58:16.432339+00:00,AMP
1000,2016-11-22 10:51:56.898953+00:00,사용중,0,662501680,일반,넥스팜코리아,1,타스나정,1,타스나정(탄산수소나트륨),TTSN,0,1000T,0,2016-12-04 05:58:15.959801+00:00,TAB
30,2016-11-22 10:51:55.817024+00:00,사용중,34788,645000480,항암제,한국로슈,1,타쎄바정 100mg,1,타쎄바정100mg(염산엘로티닙),TTARC,0,100mg/30T,0,2016-12-04 05:58:15.996659+00:00,TAB
30,2016-11-22 10:51:56.900306+00:00,사용중,39009,645000490,항암제,한국로슈,1,타쎄바정 150mg,1,타쎄바정150mg(염산엘로티닙),TTCV,0,30T,0,2016-12-04 05:58:16.687175+00:00,TAB
10,2016-11-22 10:51:56.122827+00:00,사용중,0,647801080,영양수액,삼진제약,1,타우로린주 2% 250mL,1,삼진타우로린주사2%250mL,7TAU,0,250ml/병,0,2016-12-04 05:58:16.488568+00:00,AMP
10,2016-11-22 10:51:55.946826+00:00,사용중,40547,648902181,일반,한국화이자,1,타이가실주,1,타이가실주(타이제사이클린),7TYGX,0,10V,0,2016-12-04 05:58:16.289317+00:00,VIAL
100,2016-11-22 10:51:55.804100+00:00,사용중,695,647802290,일반,삼진제약,1,타이록신캅셀,1,타이록신캅셀(세프록사딘),TIRO,0,100C,0,2016-12-04 05:58:15.978449+00:00,CAP
10,2016-11-22 10:51:56.901545+00:00,사용중,0,659600450,일반,제이텍바이오젠,1,타이유프로게스테론주,1,타이유프로게스테론주,7TI,0,10V,0,2016-12-04 05:58:16.290772+00:00,VIAL
10,2016-11-22 10:51:55.948650+00:00,사용중,5044,645403690,일반,제일약품,1,타조신주 2.25g,1,타조신주2.25g(피페라실린나트륨·타조박탐나트륨),XW-TAZO2,0,10V,0,2016-12-04 05:58:16.292298+00:00,VIAL
10,2016-11-22 10:51:55.949976+00:00,사용중,7417,645403700,일반,제일약품,1,타조신주 4.5g,1,타조신주4.5g(피페라실린나트륨·타조박탐나트륨),XW-TAZO4,0,10V,0,2016-12-04 05:58:16.293765+00:00,VIAL
56,2016-11-22 10:51:56.902615+00:00,사용중,1141,678000180,일반,한국먼디파마 유한회사,2,타진서방정 10/5mg,1,타진서방정 10/5mg,TTAG5,1,56TAB,0,2016-12-04 05:58:17.135141+00:00,TAB
56,2016-11-22 10:51:56.903755+00:00,사용중,1610,678000190,일반,한국먼디파마 유한회사,2,타진서방정 20/10mg,1,타진서방정 20/10mg,TTAG10,1,56TAB,0,2016-12-04 05:58:17.136565+00:00,TAB
1,2016-11-22 10:51:56.185105+00:00,사용중,77643,655300240,처치약품,현대약품,1,타코실 7.5㎠,1,타코실 7.5㎠,3TAHC,0,3.75 ㎠/매,0,2016-12-04 05:58:16.584056+00:00,매
10,2016-11-22 10:51:56.557593+00:00,사용중,28568,640003581,일반,씨제이헬스케어,1,타포신주 400mg,1,타포신주400mg(테이코플라닌),7TAPO4X,0,10V,0,2016-12-04 05:58:16.295218+00:00,VIAL
1,2016-11-22 10:51:56.562822+00:00,사용중,128506,652000861,항암제,사노피-아벤티스코리아,1,탁소텔1-바이알주 20mg,1,탁소텔1-바이알주20mg,7TAX20X,0,병,0,2016-12-04 05:58:17.084725+00:00,VIAL
1,2016-11-22 10:51:56.332252+00:00,사용중,424412,652000871,항암제,사노피-아벤티스코리아,1,탁소텔1-바이알주 80mg,1,탁소텔1-바이알주80mg,7TAX80X,0,4ml/VIAL,0,2016-12-04 05:58:16.760415+00:00,VIAL
1,2016-11-22 10:51:56.904952+00:00,사용중,0,658700310,항암제,(유)한국비엠에스제약,1,탁솔주,1,탁솔주(파클리탁셀),7TXL,0,V,0,2016-12-04 05:58:17.174121+00:00,VIAL
500,2016-11-22 10:51:56.389030+00:00,사용중,58,651900880,일반,명인제약,1,탄산리튬정,1,명인탄산리튬정,TLITH,0,500T,0,2016-12-04 05:58:16.826153+00:00,TAB
50,2016-11-22 10:51:56.906144+00:00,사용중,476,645100903,일반,대한약품공업,1,탄산수소나트륨8.4%주 20mL,1,대한탄산수소나트륨8.4%주 20mL(앰플(PP)),7SB1X,0,50A,0,2016-12-04 05:58:16.869641+00:00,AMP
500,2016-11-22 10:51:56.355504+00:00,사용중,30,644802450,일반,태극제약,1,탄산칼슘정,1,태극탄산칼슘정(침강탄산칼슘),TTCC,0,500mg/500T,0,2016-12-04 05:58:16.783745+00:00,TAB
1,2016-11-22 10:51:55.787938+00:00,사용중,10000,645700792,일반,삼아제약,1,탄툼액 1000mL,1,삼아탄툼액(벤지다민염산염) 1000mL,3TANTX,0,1000ml,0,2016-12-04 05:58:15.942713+00:00,BTL
500,2016-11-22 10:51:56.037932+00:00,사용중,195,653601120,일반,한국노바티스,1,테그레톨씨알정 200mg,1,테그레톨씨알정200mg(카르바마제핀),TGTCR,0,200mg/100T,0,2016-12-04 05:58:16.406102+00:00,TAB
200,2016-11-22 10:51:56.907411+00:00,사용중,69,652601360,일반,알보젠코리아,1,테올란비서방캡슐 100mg,1,테올란비서방캡슐100mg(테오필린),CTLB10,0,200C,0,2016-12-04 05:58:16.403166+00:00,CAP
200,2016-11-22 10:51:56.039198+00:00,사용중,116,652601370,일반,알보젠코리아,1,테올란비서방캡슐 200mg,1,테올란비서방캡슐200mg(테오필린),CTLB,0,200mg/200C,0,2016-12-04 05:58:16.407395+00:00,CAP
10,2016-11-22 10:51:56.024465+00:00,사용중,19274,50800191,일반,에스케이플라즈마,1,테타불린 에스앤주,1,테타불린에스앤주(항파상풍사람면역글로불린)(수출명: T-Globulin: T,ITETA,0,1ml/VIAL,0,2016-12-04 05:58:16.387558+00:00,VIAL
1,2016-11-22 10:51:56.909309+00:00,사용중,0,665900120,백신,사노피 파스퇴르,1,테트락심주,1,테트락심주,,0,S,0,2016-12-04 05:58:17.121862+00:00,SYR
30,2016-11-22 10:51:56.271573+00:00,사용중,426,643306140,일반,종근당,1,텔미트렌정 40mg,1,텔미트렌정40mg(텔미사르탄),TTMR,0,30T,0,2016-12-04 05:58:16.688689+00:00,TAB
30,2016-11-22 10:51:56.272981+00:00,사용중,573,643306150,일반,종근당,1,텔미트렌정 80mg,1,텔미트렌정80mg(텔미사르탄),TTMR8,0,30T,0,2016-12-04 05:58:16.690183+00:00,TAB
1,2016-11-22 10:51:56.482589+00:00,사용중,3370,641602431,일반,대웅제약,1,토브라점안액 5mL,1,토브라점안액(토브라마이신) 5mL,3TBRX,0,5ml/병,0,2016-12-04 05:58:16.967957+00:00,BTL
28,2016-11-22 10:51:56.149663+00:00,사용중,1035,648901320,일반,한국화이자,1,토비애즈서방정 4mg,1,토비애즈서방정4mg(페소테로딘푸마르산염),7TOVI,0,28T,0,2016-12-04 05:58:16.530963+00:00,TAB
28,2016-11-22 10:51:56.534847+00:00,사용중,1038,648901330,일반,한국화이자,1,토비애즈서방정 8mg,1,토비애즈서방정8mg(페소테로딘푸마르산염),7TOVI8,0,8mg/28T,0,2016-12-04 05:58:17.037102+00:00,TAB
500,2016-11-22 10:51:56.390092+00:00,사용중,108,648503690,일반,신풍제약,1,토이드정 50mg,1,토이드정50mg,TTOID50,0,500T,0,2016-12-04 05:58:16.827579+00:00,TAB
300,2016-11-22 10:51:56.218163+00:00,사용중,909,643502960,일반,한미약품,1,토피라정 100mg,1,토피라정(토피라메이트),TTPR100,0,300T,0,2016-12-04 05:58:16.619676+00:00,TAB
30,2016-11-22 10:51:56.274085+00:00,사용중,319,643502970,일반,한미약품,1,토피라정 25mg,1,토피라정25mg(토피라메이트),TTPR,0,30T,0,2016-12-04 05:58:16.691719+00:00,TAB
3,2016-11-22 10:51:55.779491+00:00,사용중,22959,652000951,인슐린주사,사노피-아벤티스코리아,1,투제오주솔로스타,1,"투제오주솔로스타(인슐린글라진, 유전자재조합)",XP-TOUJEO,0,1.5㎖/3pen,0,2016-12-04 05:58:15.932601+00:00,PEN
50,2016-11-22 10:51:56.408838+00:00,사용중,329,648502361,일반,신풍제약,1,트라넥삼산주 500mg,1,신풍트라넥삼산주사500mg,7TRSX,0,50A,0,2016-12-04 05:58:16.871099+00:00,AMP
100,2016-11-22 10:51:56.414787+00:00,사용중,502,651902160,일반,명인제약,1,트라린정 50mg,1,트라린정50mg(설트랄린염산염),TTRA,0,50mg/100T,0,2016-12-04 05:58:16.884544+00:00,TAB
50,2016-11-22 10:51:56.417182+00:00,사용중,266,648502283,일반,신풍제약,1,트라마돌염산염주,1,신풍트라마돌염산염주,7TRDX,0,50mg/50A,0,2016-12-04 05:58:16.887457+00:00,AMP
1,2016-11-22 10:51:55.995562+00:00,사용중,1755,674900152,일반,한국메나리니,1,트라보코트크림 15g,1,트라보코트크림 15g,3TRABOX,0,15g,0,2016-12-04 05:58:16.356178+00:00,TUBE
30,2016-11-22 10:51:56.276058+00:00,사용중,752,653501380,일반,한국베링거인겔하임,1,트라젠타정,1,트라젠타정(리나글립틴),TRA,0,30T,0,2016-12-04 05:58:16.693057+00:00,TAB
100,2016-11-22 10:51:56.911022+00:00,사용중,1585,651902170,일반,명인제약,1,트락손정 50mg,1,트락손정50mg(염산날트렉손),TTRAX,0,100T,0,2016-12-04 05:58:16.082299+00:00,TAB
60,2016-11-22 10:51:56.912450+00:00,사용중,0,647802340,일반,삼진제약,1,트레스탄캅셀,1,트레스탄캅셀,CTRE,0,60C,0,2016-12-04 05:58:16.990252+00:00,CAP
5,2016-11-22 10:51:56.483830+00:00,사용중,21095,654400551,인슐린주사,노보노디스크제약,1,트레시바플렉스터치주 100단위/mL,1,트레시바플렉스터치주100단위/mL(인슐린데글루덱),XP-TRESIVA1,0,5관,0,2016-12-04 05:58:16.926644+00:00,SYR
500,2016-11-22 10:51:56.391456+00:00,사용중,190,652101370,일반,한독,1,트렌탈서방정 400,1,트렌탈서방정400(펜톡시필린),TRT,0,500T,0,2016-12-04 05:58:16.829075+00:00,TAB
30,2016-11-22 10:51:56.913776+00:00,사용중,13730,625900020,일반,유한양행,1,트루바다정,1,트루바다정,TTRUV,0,30T,0,2016-12-04 05:58:16.694530+00:00,TAB
100,2016-11-22 10:51:55.805419+00:00,사용중,92,642102520,일반,유한양행,1,트리돌캡슐,1,트리돌캡슐(트라마돌염산염),TRD,0,100C,0,2016-12-04 05:58:15.979799+00:00,CAP
30,2016-11-22 10:51:56.315166+00:00,사용중,700,645903001,일반,동광제약,1,트리암시놀론주 40mg,1,트리암시놀론주사40mg(트리암시놀론아세토니드),7TRIAMX,0,40mg/30V,0,2016-12-04 05:58:16.736049+00:00,AMP
500,2016-11-22 10:51:56.392648+00:00,사용중,47,643702360,일반,국제약품,1,트리티코정 25mg,1,트리티코정25mg(염산트라조돈),TTB25,0,500T,0,2016-12-04 05:58:16.830570+00:00,TAB
500,2016-11-22 10:51:56.393945+00:00,사용중,84,643702370,일반,국제약품,1,트리티코정 50mg,1,트리티코정50mg(염산트라조돈),TTRT,0,500T,0,2016-12-04 05:58:16.832139+00:00,TAB
1000,2016-11-22 10:51:55.797411+00:00,사용중,28,644802680,일반,태극제약,1,트리헥신정,1,트리헥신정(트리헥시페니딜염산염),TTRI,0,1000T,0,2016-12-04 05:58:15.961255+00:00,TAB
10,2016-11-22 10:51:56.914953+00:00,사용중,0,644701660,일반,에스케이케미칼,1,티디백신주,1,에스케이티디백신주(프리필드),9ATTDT,0,10S,0,2016-12-04 05:58:16.230603+00:00,SYR
500,2016-11-22 10:51:55.819258+00:00,사용중,135,648503780,일반,신풍제약,1,티램정,1,티램정(염산티로프라미드),TIRAM,0,100mg/500T,0,2016-12-04 05:58:15.999478+00:00,TAB
1,2016-11-22 10:51:56.916220+00:00,사용중,127621,655300160,처치약품,다림바이오텍,1,티씰 2ml/세트,1,티씰2ml/세트,3TISU,0,개,0,2016-12-04 05:58:17.061558+00:00,SYR
50,2016-11-22 10:51:56.171235+00:00,사용중,300,650500471,일반,제일제약,1,티아민염산염주,1,제일티아민염산염주사액,7THMX,0,2ml/50A,0,2016-12-04 05:58:16.573874+00:00,AMP
56,2016-11-22 10:51:56.917564+00:00,사용중,4938,645401930,항암제,제일약품,1,티에스원캡슐 20mg,1,티에스원캡슐20,CTS120,0,56C,0,2016-12-04 05:58:16.919316+00:00,CAP
56,2016-11-22 10:51:56.918862+00:00,사용중,5932,645401940,항암제,제일약품,1,티에스원캡슐 25mg,1,티에스원캡슐25,CTS125,0,56C,0,2016-12-04 05:58:16.920730+00:00,CAP
10,2016-11-22 10:51:55.996995+00:00,사용중,11690,645301971,일반,한림제약,1,파노린주,1,파노린주사(파미드론산나트륨),7PNRX,0,15mg/10A,0,2016-12-04 05:58:16.357631+00:00,AMP
100,2016-11-22 10:51:55.869560+00:00,사용중,645,653003600,일반,한국파마,1,파록세틴정,1,파마파록세틴정(염산파록세틴반수화물),TPAR,0,100T,0,2016-12-04 05:58:16.083762+00:00,TAB
10,2016-11-22 10:51:55.951244+00:00,사용중,1377,648506591,일반,신풍제약,1,파세타주,1,파세타주(프로파세타몰염산염),7PCTX,0,10V,0,2016-12-04 05:58:16.296527+00:00,VIAL
90,2016-11-22 10:51:56.543675+00:00,사용중,204,642902340,일반,일동제약,1,파스틱정 120mg,1,파스틱정120mg(나테글리니드),FAS120,0,90T,0,2016-12-04 05:58:17.047496+00:00,TAB
90,2016-11-22 10:51:56.239286+00:00,사용중,78,642902350,일반,일동제약,1,파스틱정 30mg,1,파스틱정30mg(나테글리니드),TFST30,0,30mg/90T,0,2016-12-04 05:58:16.647244+00:00,TAB
90,2016-11-22 10:51:56.537293+00:00,사용중,174,642902360,일반,일동제약,1,파스틱정 90mg,1,파스틱정90mg(나테글리니드),FAS9,0,90mg/90T,0,2016-12-04 05:58:17.041510+00:00,TAB
5,2016-11-22 10:51:56.920008+00:00,사용중,0,684900040,일반,금청약품,1,파이브로베인주 1% 2ml,1,파이브로베인주1%2ml(amp),7FIBR01,0,5A,0,2016-12-04 05:58:16.933995+00:00,AMP
5,2016-11-22 10:51:56.921099+00:00,사용중,0,684900030,일반,금청약품,1,파이브로베인주 3% 5ml,1,파이브로베인주3%5ml(vial),7FIBRO3,0,5A,0,2016-12-04 05:58:16.935503+00:00,AMP
10,2016-11-22 10:51:56.008444+00:00,사용중,6126,651501631,일반,하원제약,1,파지돈주1g,1,파지돈주1g(세파제돈나트륨),7FZDX,0,1g/10V,0,2016-12-04 05:58:16.373220+00:00,VIAL
30,2016-11-22 10:51:56.277904+00:00,사용중,188,651902590,일반,명인제약,1,파키놀정 0.25mg,1,파키놀정0.25mg(로피니롤염산염),B-PKN25,0,30T,0,2016-12-04 05:58:16.696044+00:00,TAB
30,2016-11-22 10:51:56.015616+00:00,사용중,471,651902520,일반,명인제약,1,파키놀정 1mg,1,파키놀정1mg(로피니롤염산염),B-PKN1,0,1mg/30T,0,2016-12-04 05:58:16.379603+00:00,TAB
30,2016-11-22 10:51:56.922910+00:00,사용중,626,651903200,일반,명인제약,1,파키놀정 2mg,1,파키놀정2mg(로피니롤염산염),B-PKN2,0,30T,0,2016-12-04 05:58:16.697635+00:00,TAB
30,2016-11-22 10:51:56.925376+00:00,사용중,1110,651903580,일반,명인제약,1,파키놀정 5mg,1,파키놀정5mg(로피니롤염산염),B-PKN5,0,30T,0,2016-12-04 05:58:16.699056+00:00,TAB
50,2016-11-22 10:51:56.927053+00:00,사용중,348,658601461,일반,이연제약,1,파파베린주,1,이연염산파파베린주사,7PAPAX,0,50A,0,2016-12-04 05:58:16.872534+00:00,AMP
50,2016-11-22 10:51:56.172570+00:00,사용중,171,645102410,일반,대한약품공업,1,판비콤프주,1,판비콤프주,7PBCOM,0,2ml/50A,0,2016-12-04 05:58:16.575282+00:00,AMP
28,2016-11-22 10:51:56.151507+00:00,사용중,509,696300050,일반,나이코메,1,판토록정 20mg,1,판토록정20mg,TPANTO,0,28T,0,2016-12-04 05:58:16.532479+00:00,TAB
28,2016-11-22 10:51:56.152821+00:00,사용중,770,696300060,일반,나이코메,1,판토록정 40mg,1,판토록정40mg,TPAN40,0,28T,0,2016-12-04 05:58:16.533918+00:00,TAB
1,2016-11-22 10:51:56.564062+00:00,사용중,4044,696300011,일반,나이코메,1,판토록주,1,판토록주사(판토프라졸나트륨세스키히드레이트),7PTLX,0,병,0,2016-12-04 05:58:17.086051+00:00,AMP
